qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
5458,880,813,3,16,17,01:47.6,\N,\N
5459,880,821,15,12,18,01:47.8,\N,\N
5460,880,824,206,22,19,01:48.1,\N,\N
5461,880,820,206,23,20,01:48.9,\N,\N
5462,880,823,207,21,21,01:49.5,\N,\N
5463,880,819,207,20,22,01:50.6,\N,\N
5464,881,20,9,1,1,01:37.9,01:37.2,01:49.7
5465,881,13,6,4,2,01:37.7,01:36.9,01:50.6
5466,881,4,6,3,3,01:37.3,01:36.9,01:50.7
5467,881,1,131,10,4,01:37.5,01:36.5,01:51.7
5468,881,17,9,2,5,01:37.6,01:36.4,01:52.2
5469,881,3,131,9,6,01:37.2,01:36.2,01:52.5
5470,881,8,208,7,7,01:37.0,01:36.6,01:53.0
5471,881,18,1,5,8,01:37.5,01:37.1,01:53.2
5472,881,16,10,15,9,01:36.8,01:36.8,0.001312951
5473,881,815,1,6,10,01:37.7,01:37.3,0.001321019
5474,881,154,208,8,11,01:37.4,01:37.6,\N
5475,881,807,15,11,12,01:37.9,01:38.1,\N
5476,881,817,5,19,13,01:37.7,01:38.8,\N
5477,881,821,15,12,14,01:37.7,01:39.2,\N
5478,881,814,10,14,15,01:37.5,0.001209595,\N
5479,881,813,3,16,16,01:37.9,\N,\N
5480,881,818,5,18,17,01:38.2,\N,\N
5481,881,822,3,17,18,01:38.2,\N,\N
5482,881,824,206,22,19,01:38.4,\N,\N
5483,881,819,207,20,20,01:39.3,\N,\N
5484,881,820,206,23,21,01:39.7,\N,\N
5485,881,823,207,21,22,01:39.9,\N,\N
5486,882,1,131,10,1,01:35.8,01:35.1,01:34.5
5487,882,8,208,7,2,01:37.0,01:35.7,01:34.8
5488,882,4,6,3,3,01:36.3,01:35.1,01:34.8
5489,882,3,131,9,4,01:36.0,01:35.5,01:34.9
5490,882,13,6,4,5,01:36.0,01:35.4,01:34.9
5491,882,154,208,8,6,01:36.9,01:36.1,01:35.4
5492,882,817,5,19,7,01:37.0,01:36.3,01:36.0
5493,882,18,1,5,8,01:36.7,01:35.8,0.001454549
5494,882,20,9,1,9,01:36.5,01:35.3,\N
5495,882,807,15,11,10,01:37.0,01:36.3,\N
5496,882,814,10,14,11,01:37.5,01:36.3,\N
5497,882,815,1,6,12,01:37.0,01:36.3,\N
5498,882,16,10,15,13,01:37.3,01:36.4,\N
5499,882,17,9,2,14,01:36.1,0.00111897,\N
5500,882,813,3,16,15,01:37.3,0.001124294,\N
5501,882,818,5,18,16,01:37.5,0.001124988,\N
5502,882,822,3,17,17,01:37.8,\N,\N
5503,882,821,15,12,18,01:38.0,\N,\N
5504,882,824,206,22,19,01:38.8,\N,\N
5505,882,820,206,23,20,01:39.5,\N,\N
5506,882,819,207,20,21,01:39.6,\N,\N
5507,882,823,207,21,22,01:39.7,\N,\N
5508,883,3,131,9,1,01:33.4,01:32.9,01:32.3
5509,883,20,9,1,2,01:33.3,01:32.7,01:32.6
5510,883,4,6,3,3,01:32.9,01:33.3,01:32.7
5511,883,1,131,10,4,01:33.5,01:33.3,01:32.8
5512,883,17,9,2,5,01:34.0,01:33.1,01:33.1
5513,883,13,6,4,6,01:33.8,01:33.4,01:33.2
5514,883,814,10,14,7,01:33.8,01:33.3,01:33.2
5515,883,16,10,15,8,01:34.0,01:33.4,01:33.2
5516,883,8,208,7,9,01:33.8,01:33.1,0.001080174
5517,883,18,1,5,10,01:34.1,01:33.7,\N
5518,883,154,208,8,11,01:33.5,01:33.8,\N
5519,883,815,1,6,12,01:34.3,01:33.9,\N
5520,883,817,5,19,13,01:34.1,01:34.0,\N
5521,883,807,15,11,14,01:34.4,01:34.0,\N
5522,883,822,3,17,15,01:34.4,0.001089178,\N
5523,883,818,5,18,16,01:34.3,0.00109125,\N
5524,883,813,3,16,17,01:34.4,\N,\N
5525,883,821,15,12,18,01:34.7,\N,\N
5526,883,819,207,20,19,01:35.3,\N,\N
5527,883,824,206,22,20,01:36.2,\N,\N
5528,883,823,207,21,21,01:36.3,\N,\N
5529,883,820,206,23,22,01:36.5,\N,\N
5530,884,3,131,9,1,01:21.9,01:21.8,01:20.7
5531,884,1,131,10,2,01:21.7,01:21.0,01:21.0
5532,884,20,9,1,3,01:22.2,01:21.6,01:21.1
5533,884,8,208,7,4,01:22.2,01:21.7,01:21.2
5534,884,4,6,3,5,01:22.3,01:21.6,01:21.2
5535,884,13,6,4,6,01:22.5,01:22.0,01:21.2
5536,884,154,208,8,7,01:22.6,01:22.0,01:21.3
5537,884,17,9,2,8,01:22.3,01:21.7,01:21.6
5538,884,815,1,6,9,01:23.1,01:21.8,0.000949873
5539,884,814,10,14,10,01:22.7,01:22.0,0.000951771
5540,884,817,5,19,11,01:22.9,01:22.1,\N
5541,884,818,5,18,12,01:22.8,01:22.2,\N
5542,884,16,10,15,13,01:23.0,01:22.3,\N
5543,884,18,1,5,14,01:23.2,01:22.4,\N
5544,884,807,15,11,15,01:23.1,0.000953576,\N
5545,884,821,15,12,16,01:23.2,0.000958252,\N
5546,884,822,3,17,17,01:23.3,\N,\N
5547,884,813,3,16,18,01:23.3,\N,\N
5548,884,823,207,21,19,01:24.7,\N,\N
5549,884,824,206,22,20,01:24.7,\N,\N
5550,884,820,206,23,21,01:25.0,\N,\N
5551,884,819,207,20,22,01:25.1,\N,\N
5552,885,3,131,9,1,01:24.6,01:16.1,01:13.9
5553,885,1,131,10,2,01:23.8,01:16.3,01:14.0
5554,885,20,9,1,3,01:24.2,01:16.0,01:14.0
5555,885,17,9,2,4,01:25.4,01:17.3,01:14.2
5556,885,8,208,7,5,01:25.8,01:16.0,01:14.8
5557,885,4,6,3,6,01:23.7,01:16.5,01:14.8
5558,885,815,1,6,7,01:24.7,01:17.7,01:15.1
5559,885,16,10,15,8,01:25.1,01:17.3,01:15.4
5560,885,18,1,5,9,01:23.7,01:17.4,0.000875544
5561,885,818,5,18,10,01:23.7,01:17.6,0.000876192
5562,885,807,15,11,11,01:25.5,01:18.3,\N
5563,885,817,5,19,12,01:24.9,01:18.3,\N
5564,885,154,208,8,13,01:23.7,01:18.6,\N
5565,885,822,3,17,14,01:24.7,01:19.1,\N
5566,885,823,207,21,15,01:26.1,0.000919074,\N
5567,885,813,3,16,16,01:23.5,0.000945463,\N
5568,885,814,10,14,17,01:26.3,\N,\N
5569,885,819,207,20,18,01:26.6,\N,\N
5570,885,821,15,12,19,01:26.9,\N,\N
5571,885,820,206,23,20,01:27.3,\N,\N
5572,885,824,206,22,21,\N,\N,\N
5573,885,13,6,4,22,\N,\N,\N
5574,886,20,9,1,1,01:22.3,01:28.2,01:25.4
5575,886,1,131,10,2,01:23.8,01:27.6,01:25.5
5576,886,822,3,17,3,01:23.4,01:28.4,01:25.9
5577,886,3,131,9,4,01:23.8,01:28.4,01:26.0
5578,886,17,9,2,5,01:23.2,01:28.1,01:26.2
5579,886,4,6,3,6,01:23.2,01:28.8,01:26.5
5580,886,818,5,18,7,01:24.2,01:28.5,01:26.5
5581,886,16,10,15,8,01:24.6,01:28.8,01:27.3
5582,886,8,208,7,9,01:24.5,01:28.7,0.001011944
5583,886,817,5,19,10,01:24.8,01:29.4,0.001017894
5584,886,807,15,11,11,01:23.9,01:29.4,\N
5585,886,815,1,6,12,01:24.2,01:29.8,\N
5586,886,813,3,16,13,01:24.8,0.001040706,\N
5587,886,18,1,5,14,01:24.0,0.001042454,\N
5588,886,821,15,12,15,01:24.4,0.001045313,\N
5589,886,13,6,4,16,01:23.7,0.001045764,\N
5590,886,814,10,14,17,01:24.9,\N,\N
5591,886,819,207,20,18,01:25.6,\N,\N
5592,886,154,208,8,19,01:25.7,\N,\N
5593,886,824,206,22,20,01:26.5,\N,\N
5594,886,820,206,23,21,01:27.1,\N,\N
5595,886,823,207,21,22,01:27.1,\N,\N
5596,887,1,131,10,1,01:31.0,01:31.2,01:29.6
5597,887,3,131,9,2,01:31.4,01:31.0,01:30.1
5598,887,20,9,1,3,01:31.6,01:31.0,01:30.2
5599,887,17,9,2,4,01:31.6,01:31.0,01:30.2
5600,887,814,10,14,5,01:32.1,01:31.3,01:30.7
5601,887,817,5,19,6,01:32.1,01:31.2,01:30.8
5602,887,16,10,15,7,01:32.0,01:31.1,01:30.9
5603,887,154,208,8,8,01:31.5,01:31.5,01:31.0
5604,887,8,208,7,9,01:31.4,01:31.6,0.001052801
5605,887,4,6,3,10,01:32.3,01:31.4,0.001052998
5606,887,18,1,5,11,01:32.0,01:31.6,\N
5607,887,13,6,4,12,01:32.2,01:31.8,\N
5608,887,818,5,18,13,01:32.1,01:31.8,\N
5609,887,815,1,6,14,01:32.0,01:32.1,\N
5610,887,807,15,11,15,01:32.2,0.001067257,\N
5611,887,813,3,16,16,01:32.5,0.00106897,\N
5612,887,822,3,17,17,01:32.7,\N,\N
5613,887,821,15,12,18,01:32.7,\N,\N
5614,887,819,207,20,19,01:33.9,\N,\N
5615,887,824,206,22,20,01:34.1,\N,\N
5616,887,823,207,21,21,01:35.5,\N,\N
5617,887,820,206,23,22,01:35.9,\N,\N
5618,888,1,131,10,1,01:31.1,01:30.2,01:29.4
5619,888,20,9,1,2,01:31.3,01:30.0,01:29.5
5620,888,17,9,2,3,01:31.4,01:30.2,01:29.6
5621,888,8,208,7,4,01:30.7,01:29.9,01:29.9
5622,888,154,208,8,5,01:31.2,01:30.0,01:30.0
5623,888,817,5,19,6,01:31.1,01:30.2,01:30.5
5624,888,13,6,4,7,01:30.5,01:29.8,01:31.1
5625,888,4,6,3,8,01:30.7,01:30.0,0.00105566
5626,888,18,1,5,9,01:31.2,01:30.3,\N
5627,888,807,15,11,10,01:31.1,01:30.2,\N
5628,888,3,131,9,11,01:31.3,01:30.3,\N
5629,888,814,10,14,12,01:31.3,01:30.7,\N
5630,888,815,1,6,13,01:31.5,01:30.9,\N
5631,888,821,15,12,14,01:31.7,0.001053356,\N
5632,888,16,10,15,15,01:31.3,0.001053356,\N
5633,888,818,5,18,16,01:31.6,0.001054444,\N
5634,888,822,3,17,17,01:31.7,\N,\N
5635,888,813,3,16,18,01:31.7,\N,\N
5636,888,819,207,20,19,01:32.9,\N,\N
5637,888,824,206,22,20,01:33.1,\N,\N
5638,888,823,207,21,21,01:33.7,\N,\N
5639,888,820,206,23,22,01:34.1,\N,\N
5640,890,1,131,10,1,01:20.4,01:19.9,01:19.4
5641,890,20,9,1,2,01:20.6,01:20.0,01:19.4
5642,890,154,208,8,3,01:20.4,01:20.1,01:19.6
5643,890,3,131,9,4,01:20.3,01:19.8,01:19.7
5644,890,4,6,3,5,01:20.7,01:20.2,01:19.8
5645,890,8,208,7,6,01:20.9,01:20.2,01:19.9
5646,890,13,6,4,7,01:21.0,01:20.5,01:19.9
5647,890,817,5,19,8,01:21.2,01:20.5,0.000933345
5648,890,815,1,6,9,01:21.6,01:20.5,0.000953681
5649,890,17,9,2,10,01:21.3,01:20.5,\N
5650,890,16,10,15,11,01:21.5,01:20.6,\N
5651,890,807,15,11,12,01:21.0,01:20.6,\N
5652,890,18,1,5,13,01:21.1,0.000934919,\N
5653,890,818,5,18,14,01:21.3,01:21.0,\N
5654,890,813,3,16,15,01:20.8,0.000939039,\N
5655,890,822,3,17,16,01:21.1,0.000940035,\N
5656,890,821,15,12,17,01:21.7,\N,\N
5657,890,814,10,14,18,01:22.0,\N,\N
5658,890,819,207,20,19,01:23.0,\N,\N
5659,890,823,207,21,20,01:23.3,\N,\N
5660,890,824,206,22,21,01:23.8,\N,\N
5661,890,820,206,23,22,01:24.0,\N,\N
5662,891,1,131,10,1,02:00.4,01:49.1,02:01.0
5663,891,20,9,1,2,02:01.9,01:48.6,02:01.2
5664,891,17,9,2,3,02:01.6,01:48.6,02:01.3
5665,891,3,131,9,4,02:01.1,01:48.6,02:02.3
5666,891,814,10,14,5,02:02.3,01:48.9,02:02.3
5667,891,18,1,5,6,02:01.3,01:48.6,02:03.1
5668,891,154,208,8,7,02:02.5,01:48.6,02:03.1
5669,891,8,208,7,8,02:01.2,01:48.3,02:03.4
5670,891,4,6,3,9,02:00.2,01:48.3,0.00142919
5671,891,13,6,4,10,02:01.5,01:49.0,0.001435868
5672,891,807,15,11,11,02:01.7,01:49.1,\N
5673,891,16,10,15,12,02:02.7,01:49.1,\N
5674,891,815,1,6,13,02:02.4,01:49.3,\N
5675,891,823,207,21,14,02:00.6,0.001296713,\N
5676,891,824,206,22,15,02:02.1,01:52.6,\N
5677,891,820,206,23,16,02:02.9,0.001305116,\N
5678,891,813,3,16,17,02:03.1,\N,\N
5679,891,818,5,18,18,02:03.3,\N,\N
5680,891,817,5,19,19,02:03.3,\N,\N
5681,891,822,3,17,20,02:03.4,\N,\N
5682,891,821,15,12,21,02:04.3,\N,\N
5683,891,819,207,20,22,02:07.4,\N,\N
5684,892,20,9,1,1,01:24.3,01:24.0,01:23.8
5685,892,17,9,2,2,01:24.9,01:24.3,01:24.0
5686,892,807,15,11,3,01:24.8,01:24.3,01:24.1
5687,892,13,6,4,4,01:25.0,01:24.5,01:24.1
5688,892,4,6,3,5,01:24.7,01:24.2,01:24.1
5689,892,3,131,9,6,01:24.5,01:24.4,01:24.2
5690,892,817,5,19,7,01:24.7,01:24.3,01:24.2
5691,892,815,1,6,8,01:24.6,01:24.6,01:24.5
5692,892,18,1,5,9,01:24.7,01:24.6,0.000978183
5693,892,818,5,18,10,01:24.6,01:24.6,0.001019097
5694,892,8,208,7,11,01:24.8,01:24.6,\N
5695,892,1,131,10,12,01:24.6,01:24.8,\N
5696,892,154,208,8,13,01:24.7,01:24.8,\N
5697,892,16,10,15,14,01:25.0,01:24.9,\N
5698,892,813,3,16,15,01:24.9,0.000983924,\N
5699,892,814,10,14,16,01:25.0,0.000984688,\N
5700,892,821,15,12,17,01:25.2,\N,\N
5701,892,822,3,17,18,01:25.3,\N,\N
5702,892,823,207,21,19,01:26.4,\N,\N
5703,892,819,207,20,20,01:26.6,\N,\N
5704,892,824,206,22,21,01:27.1,\N,\N
5705,892,820,206,23,22,01:27.5,\N,\N
5706,893,20,9,1,1,01:45.4,01:42.9,01:42.8
5707,893,3,131,9,2,01:45.2,01:43.9,01:42.9
5708,893,154,208,8,3,01:45.9,01:44.0,01:43.1
5709,893,17,9,2,4,01:45.3,01:43.3,01:43.2
5710,893,1,131,10,5,01:44.2,01:43.9,01:43.3
5711,893,13,6,4,6,01:45.7,01:44.4,01:43.9
5712,893,4,6,3,7,01:45.1,01:44.2,01:43.9
5713,893,18,1,5,8,01:45.0,01:44.5,01:44.3
5714,893,817,5,19,9,01:45.4,01:44.4,0.001208785
5715,893,821,15,12,10,01:45.5,01:44.2,\N
5716,893,807,15,11,11,01:45.4,01:44.6,\N
5717,893,818,5,18,12,01:45.7,01:44.6,\N
5718,893,8,208,7,13,01:45.5,01:44.7,\N
5719,893,815,1,6,14,01:45.2,01:44.8,\N
5720,893,16,10,15,15,01:46.0,0.001217419,\N
5721,893,822,3,17,16,01:46.0,0.001219769,\N
5722,893,814,10,14,17,01:46.1,\N,\N
5723,893,813,3,16,18,01:46.6,\N,\N
5724,893,819,207,20,19,01:48.1,\N,\N
5725,893,823,207,21,20,0.001253704,\N,\N
5726,893,824,206,22,21,01:48.8,\N,\N
5727,893,820,206,23,22,01:48.9,\N,\N
5728,894,20,9,1,1,01:38.7,01:37.6,01:37.2
5729,894,1,131,10,2,01:38.6,01:37.8,01:37.4
5730,894,17,9,2,3,01:39.1,01:37.8,01:37.5
5731,894,154,208,8,4,01:39.1,01:38.1,01:37.5
5732,894,3,131,9,5,01:38.4,01:38.0,01:37.7
5733,894,4,6,3,6,01:38.5,01:38.0,01:38.0
5734,894,13,6,4,7,01:38.9,01:38.3,01:38.2
5735,894,807,15,11,8,01:38.4,01:37.9,0.001137002
5736,894,821,15,12,9,01:38.7,01:38.3,0.001138947
5737,894,8,208,7,10,01:38.3,01:38.2,0.001143773
5738,894,815,1,6,11,01:39.0,01:38.4,\N
5739,894,18,1,5,12,01:38.9,01:38.4,\N
5740,894,817,5,19,13,01:38.5,01:38.4,\N
5741,894,16,10,15,14,01:39.0,0.001139248,\N
5742,894,814,10,14,15,01:39.2,0.001142569,\N
5743,894,818,5,18,16,01:39.1,0.001143299,\N
5744,894,822,3,17,17,01:39.5,\N,\N
5745,894,813,3,16,18,01:40.0,\N,\N
5746,894,819,207,20,19,01:40.9,\N,\N
5747,894,823,207,21,20,01:40.9,\N,\N
5748,894,824,206,22,21,01:41.2,\N,\N
5749,894,820,206,23,22,01:41.3,\N,\N
5750,895,17,9,2,1,01:32.3,01:31.5,01:30.9
5751,895,20,9,1,2,01:32.4,01:31.3,01:31.1
5752,895,1,131,10,3,01:32.3,01:31.6,01:31.3
5753,895,154,208,8,4,01:31.8,01:31.6,01:31.4
5754,895,13,6,4,5,01:32.0,01:31.7,01:31.4
5755,895,3,131,9,6,01:32.2,01:31.8,01:31.4
5756,895,807,15,11,7,01:32.5,01:31.8,01:31.6
5757,895,4,6,3,8,01:32.4,01:31.8,0.001060938
5758,895,8,208,7,9,01:32.4,01:31.7,0.001061157
5759,895,18,1,5,10,01:32.6,01:31.8,0.001062813
5760,895,815,1,6,11,01:32.7,01:32.0,\N
5761,895,814,10,14,12,01:32.3,01:32.0,\N
5762,895,822,3,17,13,01:32.6,01:32.0,\N
5763,895,821,15,12,14,01:32.7,0.001065544,\N
5764,895,813,3,16,15,01:32.9,0.001065891,\N
5765,895,817,5,19,16,01:32.8,0.001070428,\N
5766,895,16,10,15,17,01:32.9,\N,\N
5767,895,818,5,18,18,01:33.4,\N,\N
5768,895,820,206,23,19,01:34.3,\N,\N
5769,895,819,207,20,20,01:34.6,\N,\N
5770,895,823,207,21,21,01:34.9,\N,\N
5771,895,824,206,22,22,01:35.0,\N,\N
5772,896,20,9,1,1,01:25.9,01:24.6,01:24.1
5773,896,3,131,9,2,01:25.8,01:25.3,01:24.9
5774,896,1,131,10,3,01:25.8,01:25.3,01:24.9
5775,896,17,9,2,4,01:25.7,01:25.1,01:25.0
5776,896,13,6,4,5,01:25.8,01:25.4,01:25.2
5777,896,8,208,7,6,01:25.8,01:25.2,01:25.2
5778,896,807,15,11,7,01:25.9,01:25.3,01:25.3
5779,896,4,6,3,8,01:25.9,01:24.9,01:25.8
5780,896,815,1,6,9,01:26.1,01:25.4,0.000997141
5781,896,18,1,5,10,01:25.6,01:25.5,0.001001007
5782,896,817,5,19,11,01:25.7,01:25.5,\N
5783,896,814,10,14,12,01:25.9,01:25.7,\N
5784,896,16,10,15,13,01:26.2,01:25.7,\N
5785,896,818,5,18,14,01:26.2,01:25.8,\N
5786,896,822,3,17,15,01:26.2,0.000996921,\N
5787,896,821,15,12,16,01:26.1,0.000999606,\N
5788,896,154,208,8,17,01:26.6,\N,\N
5789,896,813,3,16,18,01:26.8,\N,\N
5790,896,824,206,22,19,01:27.0,\N,\N
5791,896,823,207,21,20,01:27.1,\N,\N
5792,896,819,207,20,21,01:27.5,\N,\N
5793,896,820,206,23,22,01:28.1,\N,\N
5794,897,17,9,2,1,01:41.6,01:40.6,01:40.0
5795,897,20,9,1,2,01:41.7,01:40.8,01:40.1
5796,897,3,131,9,3,01:41.4,01:40.5,01:40.4
5797,897,1,131,10,4,01:40.7,01:40.5,01:40.5
5798,897,8,208,7,5,01:41.3,01:41.0,01:40.5
5799,897,807,15,11,6,01:41.6,01:40.9,01:40.6
5800,897,154,208,8,7,01:41.4,01:40.9,01:41.0
5801,897,13,6,4,8,01:41.3,01:41.0,01:41.0
5802,897,815,1,6,9,01:41.7,01:40.8,0.001169769
5803,897,817,5,19,10,01:41.9,01:40.9,0.001170266
5804,897,4,6,3,11,01:41.4,01:41.1,\N
5805,897,814,10,14,12,01:41.7,01:41.1,\N
5806,897,18,1,5,13,01:41.8,01:41.2,\N
5807,897,818,5,18,14,01:41.7,01:41.3,\N
5808,897,813,3,16,15,01:41.4,0.001173553,\N
5809,897,822,3,17,16,01:41.9,0.001174155,\N
5810,897,821,15,12,17,01:42.0,\N,\N
5811,897,16,10,15,18,01:42.1,\N,\N
5812,897,823,207,21,19,01:43.3,\N,\N
5813,897,824,206,22,20,01:43.4,\N,\N
5814,897,819,207,20,21,01:43.5,\N,\N
5815,897,820,206,23,22,01:44.2,\N,\N
5816,898,20,9,1,1,01:38.5,01:37.1,01:36.3
5817,898,17,9,2,2,01:38.2,01:37.3,01:36.4
5818,898,154,208,8,3,01:38.7,01:37.5,01:37.2
5819,898,807,15,11,4,01:38.3,01:37.8,01:37.3
5820,898,1,131,10,5,01:38.0,01:37.9,01:37.3
5821,898,4,6,3,6,01:38.9,01:37.4,01:37.4
5822,898,815,1,6,7,01:38.4,01:38.0,01:37.5
5823,898,5,208,7,8,01:38.4,01:38.1,01:37.7
5824,898,822,3,17,9,01:37.8,01:37.4,0.001132361
5825,898,821,15,12,10,01:38.1,01:38.0,0.001134653
5826,898,817,5,19,11,01:38.9,01:38.1,\N
5827,898,814,10,14,12,01:38.9,01:38.1,\N
5828,898,18,1,5,13,01:38.6,01:38.2,\N
5829,898,3,131,9,14,01:38.7,01:38.4,\N
5830,898,13,6,4,15,01:39.1,0.001141111,\N
5831,898,818,5,18,16,01:38.9,0.001142315,\N
5832,898,16,10,15,17,01:39.3,\N,\N
5833,898,813,3,16,18,01:39.4,\N,\N
5834,898,823,207,21,19,01:40.5,\N,\N
5835,898,824,206,22,20,0.001163519,\N,\N
5836,898,819,207,20,21,01:40.6,\N,\N
5837,898,820,206,23,22,01:41.4,\N,\N
5838,899,20,9,1,1,01:25.4,01:26.4,01:26.5
5839,899,3,131,9,2,01:25.6,01:26.6,01:27.1
5840,899,4,6,3,3,01:26.7,01:26.6,01:27.5
5841,899,17,9,2,4,01:26.7,01:27.0,01:27.6
5842,899,1,131,10,5,01:25.3,01:26.7,01:27.7
5843,899,154,208,8,6,01:26.5,01:26.2,01:27.7
5844,899,817,5,19,7,01:27.2,01:27.1,01:28.1
5845,899,818,5,18,8,01:27.1,01:27.4,0.001019456
5846,899,13,6,4,9,01:26.8,01:27.0,0.00101978
5847,899,807,15,11,10,01:26.1,01:27.4,0.001036829
5848,899,5,208,7,11,01:26.3,01:27.5,\N
5849,899,814,10,14,12,01:26.3,01:27.8,\N
5850,899,822,3,17,13,01:26.8,01:28.0,\N
5851,899,815,1,6,14,01:26.7,0.001021632,\N
5852,899,18,1,5,15,01:26.4,0.001022083,\N
5853,899,16,10,15,16,01:26.9,0.001025301,\N
5854,899,813,3,16,17,01:27.4,\N,\N
5855,899,821,15,12,18,01:27.5,\N,\N
5856,899,819,207,20,19,0.001016701,\N,\N
5857,899,823,207,21,20,0.001022222,\N,\N
5858,899,824,206,22,21,01:28.4,\N,\N
5859,899,820,206,23,22,01:29.0,\N,\N
5860,900,1,131,44,1,01:31.7,01:42.9,01:44.2
5861,900,817,9,3,2,01:30.8,01:42.3,01:44.5
5862,900,3,131,6,3,01:32.6,01:42.3,01:44.6
5863,900,825,1,20,4,01:30.9,01:43.2,01:45.7
5864,900,4,6,14,5,01:31.4,01:42.8,01:45.8
5865,900,818,5,25,6,01:33.5,01:43.8,01:45.9
5866,900,807,10,27,7,01:33.9,01:43.7,01:46.0
5867,900,826,5,26,8,01:33.8,01:44.3,01:47.4
5868,900,13,3,19,9,01:31.2,01:44.2,0.001250914
5869,900,822,3,77,10,01:31.6,01:43.9,0.001251701
5870,900,18,1,22,11,01:31.4,01:44.4,\N
5871,900,8,6,7,12,01:32.4,01:44.5,\N
5872,900,20,9,1,13,01:31.9,01:44.7,\N
5873,900,16,15,99,14,01:33.7,01:45.7,\N
5874,900,155,207,10,15,01:34.3,0.001225313,\N
5875,900,815,10,11,16,01:34.1,0.001241817,\N
5876,900,820,206,4,17,01:34.3,\N,\N
5877,900,824,206,17,18,01:34.8,\N,\N
5878,900,821,15,21,19,01:35.1,\N,\N
5879,900,828,207,9,20,0.001101354,\N,\N
5880,900,154,208,8,21,01:37.0,\N,\N
5881,900,813,208,13,22,\N,\N,\N
5882,901,1,131,44,1,01:57.2,01:59.0,01:59.4
5883,901,20,9,1,2,01:57.7,01:59.4,01:59.5
5884,901,3,131,6,3,01:57.2,01:59.4,02:00.1
5885,901,4,6,14,4,01:58.9,02:01.4,02:00.2
5886,901,817,9,3,5,01:58.9,02:00.1,02:00.5
5887,901,8,6,7,6,01:59.3,02:01.5,02:01.2
5888,901,807,10,27,7,01:58.9,02:00.8,02:01.7
5889,901,825,1,20,8,02:00.4,02:02.1,02:02.2
5890,901,818,5,25,9,02:01.7,02:02.1,0.001424514
5891,901,18,1,22,10,02:00.9,02:01.8,0.001435799
5892,901,826,5,26,11,02:01.2,02:02.4,\N
5893,901,821,15,21,12,02:01.1,02:02.4,\N
5894,901,13,3,19,13,02:00.0,02:02.5,\N
5895,901,815,10,11,14,02:00.1,02:02.5,\N
5896,901,822,3,77,15,01:59.7,0.001420787,\N
5897,901,154,208,8,16,02:00.2,0.00142228,\N
5898,901,813,208,13,17,02:02.1,\N,\N
5899,901,16,15,99,18,02:02.1,\N,\N
5900,901,824,206,17,19,02:02.7,\N,\N
5901,901,155,207,10,20,02:03.6,\N,\N
5902,901,820,206,4,21,02:04.4,\N,\N
5903,901,828,207,9,22,02:04.4,\N,\N
5904,902,3,131,6,1,01:35.4,01:33.7,01:33.2
5905,902,1,131,44,2,01:35.3,01:33.9,01:33.5
5906,902,817,9,3,3,01:36.2,01:34.6,01:34.1
5907,902,822,3,77,4,01:34.9,01:34.8,01:34.2
5908,902,815,10,11,5,01:35.0,01:34.7,01:34.3
5909,902,8,6,7,6,01:35.2,01:34.9,01:34.4
5910,902,18,1,22,7,01:35.7,01:34.7,01:34.4
5911,902,13,3,19,8,01:35.1,01:34.8,01:34.5
5912,902,825,1,20,9,01:35.3,01:34.9,0.001096204
5913,902,4,6,14,10,01:35.3,01:34.7,0.001099444
5914,902,20,9,1,11,01:35.5,01:35.0,\N
5915,902,807,10,27,12,01:34.9,01:35.1,\N
5916,902,826,5,26,13,01:35.4,01:35.1,\N
5917,902,818,5,25,14,01:35.8,01:35.3,\N
5918,902,821,15,21,15,01:36.6,0.00110985,\N
5919,902,154,208,8,16,01:36.7,0.001110046,\N
5920,902,813,208,13,17,01:36.7,\N,\N
5921,902,16,15,99,18,01:36.8,\N,\N
5922,902,155,207,10,19,01:37.1,\N,\N
5923,902,824,206,17,20,01:37.3,\N,\N
5924,902,828,207,9,21,01:37.9,\N,\N
5925,902,820,206,4,22,01:37.9,\N,\N
5950,903,1,131,44,1,01:55.5,01:54.0,01:53.9
5951,903,817,9,3,2,01:56.6,01:55.3,01:54.5
5952,903,20,9,1,3,01:55.9,01:54.5,01:55.0
5953,903,3,131,6,4,01:56.1,01:55.3,01:55.1
5954,903,4,6,14,5,01:57.0,01:55.8,01:55.6
5955,903,13,3,19,6,01:56.8,01:56.8,01:56.1
5956,903,822,3,77,7,01:56.5,01:56.3,01:56.3
5957,903,807,10,27,8,01:55.9,01:56.8,01:56.4
5958,903,818,5,25,9,01:57.5,01:56.6,0.001351539
5959,903,154,208,8,10,01:58.4,01:56.4,0.001355081
5960,903,8,6,7,11,01:58.3,01:56.9,\N
5961,903,18,1,22,12,01:57.8,01:57.0,\N
5962,903,826,5,26,13,01:57.3,01:57.3,\N
5963,903,16,15,99,14,01:58.1,01:57.4,\N
5964,903,825,1,20,15,01:57.4,0.001361979,\N
5965,903,815,10,11,16,01:58.4,0.001368796,\N
5966,903,821,15,21,17,01:59.0,\N,\N
5967,903,155,207,10,18,01:59.3,\N,\N
5968,903,824,206,17,19,01:59.3,\N,\N
5969,903,828,207,9,20,02:00.6,\N,\N
5970,903,820,206,4,21,02:00.9,\N,\N
5971,903,813,208,13,22,\N,\N,\N
5972,904,1,131,44,1,01:27.2,01:26.2,01:25.2
